"tag.ID","ymd.hms","array","lat","long","sex","species","stock","unix"
5495,2020-08-12 17:53:00,"4",64.131239,-160.964123,"M","coho","Transitory",1597254780
5495,2020-08-14 08:25:00,"4",64.131287,-160.957982,"M","coho","Transitory",1597393500
5495,2020-08-14 14:58:00,"5",63.95299,-160.888171,"M","coho","Transitory",1597417080
5495,2020-08-15 00:55:00,"6",63.690645,-160.876555,"M","coho","Transitory",1597452900
5495,2020-08-15 15:17:00,"7",63.547179,-161.123543,"M","coho","Transitory",1597504620
5510,2021-08-23 14:23:00,"C",64.18222,-160.95553,"F","coho","Unalakleet",1629728580
5510,2021-08-24 10:04:00,"4",64.131052,-160.976405,"F","coho","Unalakleet",1629799440
5510,2021-08-24 17:22:00,"5",63.953475,-160.869926,"F","coho","Unalakleet",1629825720
5510,2021-08-25 12:00:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1629892800
5515,2020-08-12 10:18:00,"C",64.18191,-160.9575,"F","coho","Unalakleet",1597227480
5515,2020-08-13 16:18:00,"4",64.131287,-160.957982,"F","coho","Unalakleet",1597335480
5515,2020-08-13 22:49:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1597358940
5515,2020-08-14 15:07:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1597417620
5535,2020-08-12 10:15:00,"C",64.18191,-160.9575,"M","coho","Unalakleet",1597227300
5535,2020-08-14 20:06:00,"4",64.131239,-160.964123,"M","coho","Unalakleet",1597435560
5535,2020-08-15 18:16:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597515360
5555,2020-08-12 10:30:00,"C",64.18191,-160.9575,"M","coho","Unalakleet",1597228200
5555,2020-08-12 15:31:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597246260
5555,2020-08-13 14:20:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597328400
5555,2020-08-13 20:54:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597352040
5575,2020-08-12 10:31:00,"C",64.18191,-160.9575,"M","coho","Unalakleet",1597228260
5575,2020-08-13 18:01:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597341660
5575,2020-08-14 09:00:00,"5",63.953142,-160.882113,"M","coho","Unalakleet",1597395600
5575,2020-08-14 21:04:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597439040
5595,2020-08-12 10:32:00,"C",64.18191,-160.9575,"F","coho","Unalakleet",1597228320
5595,2020-08-13 19:06:00,"4",64.131287,-160.957982,"F","coho","Unalakleet",1597345560
5595,2020-08-14 12:56:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1597409760
5595,2020-08-15 12:00:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1597492800
5615,2020-08-12 10:42:00,"C",64.18191,-160.9575,"F","coho","Shaktoolik",1597228920
5615,2020-08-15 23:08:00,"S",64.368624,-161.112718,"F","coho","Shaktoolik",1597532880
5655,2020-08-12 10:56:00,"C",64.18191,-160.9575,"F","coho","Unalakleet",1597229760
5655,2020-08-12 20:34:00,"4",64.131287,-160.957982,"F","coho","Unalakleet",1597264440
5655,2020-08-13 10:11:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1597313460
5655,2020-08-13 20:11:00,"6",63.691418,-160.88228,"F","coho","Unalakleet",1597349460
5655,2020-08-15 15:31:00,"G",63.860209,-160.697523,"F","coho","Unalakleet",1597505460
5675,2020-08-12 11:10:00,"C",64.18191,-160.9575,"F","coho","Transitory",1597230600
5675,2020-08-20 10:01:00,"5",63.953142,-160.882113,"F","coho","Transitory",1597917660
5675,2020-08-20 22:02:00,"6",63.690645,-160.876555,"F","coho","Transitory",1597960920
5675,2020-08-21 14:13:00,"7",63.547179,-161.123543,"F","coho","Transitory",1598019180
5715,2020-08-12 11:27:00,"C",64.18191,-160.9575,"F","coho","Transitory",1597231620
5715,2020-08-13 08:39:00,"4",64.131052,-160.976405,"F","coho","Transitory",1597307940
5715,2020-08-13 17:06:00,"5",63.95299,-160.888171,"F","coho","Transitory",1597338360
5715,2020-08-14 20:26:00,"6",63.691418,-160.88228,"F","coho","Transitory",1597436760
5715,2020-08-16 06:15:00,"G",63.860209,-160.697523,"F","coho","Transitory",1597558500
5715,2020-08-16 18:50:00,"7",63.547179,-161.123543,"F","coho","Transitory",1597603800
5735,2020-08-12 11:27:00,"C",64.18191,-160.9575,"M","coho","Unalakleet",1597231620
5735,2020-08-12 19:53:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597261980
5735,2020-08-13 04:34:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597293240
5735,2020-08-14 09:00:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597395600
5755,2020-08-12 11:57:00,"C",64.18191,-160.9575,"F","coho","Shaktoolik",1597233420
5755,2020-08-19 19:18:00,"S",64.368624,-161.112718,"F","coho","Shaktoolik",1597864680
5795,2020-08-12 12:24:00,"C",64.18191,-160.9575,"F","coho","Unalakleet",1597235040
5795,2020-08-12 23:11:00,"4",64.131287,-160.957982,"F","coho","Unalakleet",1597273860
5795,2020-08-13 12:33:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1597321980
5795,2020-08-13 20:43:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1597351380
5815,2020-08-12 12:42:00,"C",64.18191,-160.9575,"M","coho","Unalakleet",1597236120
5815,2020-08-12 21:07:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597266420
5815,2020-08-13 12:21:00,"5",63.953142,-160.882113,"M","coho","Unalakleet",1597321260
5815,2020-08-13 20:09:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597349340
5835,2020-08-12 12:43:00,"C",64.18191,-160.9575,"F","coho","Transitory",1597236180
5835,2020-08-14 07:40:00,"3",64.376093,-161.533817,"F","coho","Transitory",1597390800
5835,2020-08-14 16:00:00,"2",64.540824,-161.380421,"F","coho","Transitory",1597420800
5835,2020-08-17 07:02:00,"N",64.548801,-160.852381,"F","coho","Transitory",1597647720
5875,2020-08-12 13:21:00,"C",64.18191,-160.9575,"F","coho","Transitory",1597238460
5875,2020-08-12 20:24:00,"4",64.131287,-160.957982,"F","coho","Transitory",1597263840
5875,2020-08-13 13:18:00,"5",63.953142,-160.882113,"F","coho","Transitory",1597324680
5875,2020-08-14 19:22:00,"6",63.690645,-160.876555,"F","coho","Transitory",1597432920
5875,2020-08-15 10:03:00,"7",63.547179,-161.123543,"F","coho","Transitory",1597485780
5915,2020-08-12 13:35:00,"C",64.18191,-160.9575,"F","coho","Unalakleet",1597239300
5915,2020-08-12 18:18:00,"4",64.131052,-160.976405,"F","coho","Unalakleet",1597256280
5915,2020-08-14 23:38:00,"4",64.131287,-160.957982,"F","coho","Unalakleet",1597448280
5915,2020-08-15 08:11:00,"5",63.953142,-160.882113,"F","coho","Unalakleet",1597479060
5915,2020-08-15 14:46:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1597502760
5955,2020-08-12 14:05:00,"C",64.18191,-160.9575,"M","coho","Unalakleet",1597241100
5955,2020-08-12 17:10:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597252200
5955,2020-08-13 06:56:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597301760
5955,2020-08-13 15:29:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1597332540
5995,2020-08-12 14:05:00,"C",64.18191,-160.9575,"F","coho","Transitory",1597241100
5995,2020-08-12 17:59:00,"4",64.131287,-160.957982,"F","coho","Transitory",1597255140
5995,2020-08-13 11:54:00,"5",63.95299,-160.888171,"F","coho","Transitory",1597319640
5995,2020-08-14 03:44:00,"6",63.691418,-160.88228,"F","coho","Transitory",1597376640
5995,2020-08-14 14:11:00,"7",63.547179,-161.123543,"F","coho","Transitory",1597414260
6015,2020-08-12 14:18:00,"C",64.18191,-160.9575,"M","coho","Shaktoolik",1597241880
6015,2020-08-15 10:55:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1597488900
6055,2020-08-12 14:18:00,"C",64.18191,-160.9575,"M","coho","Unalakleet",1597241880
6055,2020-08-12 20:27:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597264020
6055,2020-08-13 11:02:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1597316520
6055,2020-08-13 18:36:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1597343760
6075,2020-08-12 14:19:00,"C",64.18191,-160.9575,"F","coho","Shaktoolik",1597241940
6075,2020-08-16 08:48:00,"S",64.366297,-161.093039,"F","coho","Shaktoolik",1597567680
6095,2020-08-12 14:33:00,"C",64.18191,-160.9575,"F","coho","Unalakleet",1597242780
6095,2020-08-13 08:01:00,"4",64.131144,-160.970255,"F","coho","Unalakleet",1597305660
6095,2020-08-13 14:58:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1597330680
6095,2020-08-14 06:50:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1597387800
6115,2020-08-12 14:35:00,"C",64.18191,-160.9575,"F","coho","Unalakleet",1597242900
6115,2020-08-12 19:40:00,"4",64.130941,-160.982481,"F","coho","Unalakleet",1597261200
6115,2020-08-13 10:01:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1597312860
6115,2020-08-13 18:11:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1597342260
6135,2020-08-12 15:00:00,"C",64.18191,-160.9575,"F","coho","Unalakleet",1597244400
6135,2020-08-12 20:26:00,"4",64.130854,-160.98861,"F","coho","Unalakleet",1597263960
6135,2020-08-17 21:45:00,"E",64.042944,-160.888673,"F","coho","Unalakleet",1597700700
6175,2020-08-12 15:10:00,"C",64.18191,-160.9575,"M","coho","Unalakleet",1597245000
6175,2020-08-14 08:53:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1597395180
6175,2020-08-22 14:48:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1598107680
6175,2020-08-22 17:00:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1598115600
6215,2020-08-13 09:32:00,"C",64.29974,-161.10029,"F","coho","Shaktoolik",1597311120
6215,2020-08-15 12:00:00,"S",64.366297,-161.093039,"F","coho","Shaktoolik",1597492800
6275,2020-08-13 09:46:00,"C",64.29974,-161.10029,"M","coho","Shaktoolik",1597311960
6275,2020-08-16 06:21:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1597558860
6315,2020-08-13 10:01:00,"C",64.29974,-161.10029,"F","coho","Shaktoolik",1597312860
6315,2020-08-15 13:51:00,"S",64.368624,-161.112718,"F","coho","Shaktoolik",1597499460
6335,2020-08-13 10:43:00,"C",64.29974,-161.10029,"M","coho","Transitory",1597315380
6335,2020-08-13 19:40:00,"4",64.131287,-160.957982,"M","coho","Transitory",1597347600
6335,2020-08-14 08:39:00,"5",63.953142,-160.882113,"M","coho","Transitory",1597394340
6335,2020-08-15 02:10:00,"5",63.95299,-160.888171,"M","coho","Transitory",1597457400
6335,2020-08-15 18:04:00,"6",63.691418,-160.88228,"M","coho","Transitory",1597514640
6335,2020-08-16 05:12:00,"6",63.691418,-160.88228,"M","coho","Transitory",1597554720
6335,2020-08-16 09:35:00,"7",63.547179,-161.123543,"M","coho","Transitory",1597570500
6375,2020-08-13 10:59:00,"C",64.29974,-161.10029,"F","coho","Transitory",1597316340
6375,2020-08-14 14:48:00,"3",64.376093,-161.533817,"F","coho","Transitory",1597416480
6375,2020-08-14 20:38:00,"2",64.548512,-161.386132,"F","coho","Transitory",1597437480
6375,2020-08-15 08:33:00,"N",64.548801,-160.852381,"F","coho","Transitory",1597480380
6395,2020-08-13 11:03:00,"C",64.29974,-161.10029,"F","coho","Shaktoolik",1597316580
6395,2020-08-15 07:59:00,"T",64.320926,-161.107788,"F","coho","Shaktoolik",1597478340
6415,2020-08-17 11:37:00,"C",64.30146,-161.10429,"M","coho","Transitory",1597664220
6415,2020-08-19 21:43:00,"3",64.371604,-161.541044,"M","coho","Transitory",1597873380
6415,2020-08-20 12:48:00,"2",64.535826,-161.37641,"M","coho","Transitory",1597927680
6415,2020-08-20 21:00:00,"3",64.371604,-161.541044,"M","coho","Transitory",1597957200
6415,2020-08-21 20:13:00,"4",64.131287,-160.957982,"M","coho","Transitory",1598040780
6415,2020-08-22 11:50:00,"5",63.95299,-160.888171,"M","coho","Transitory",1598097000
6415,2020-08-22 22:11:00,"6",63.691418,-160.88228,"M","coho","Transitory",1598134260
6415,2020-08-23 11:48:00,"7",63.547179,-161.123543,"M","coho","Transitory",1598183280
6475,2020-08-17 12:16:00,"C",64.30146,-161.10429,"F","coho","Shaktoolik",1597666560
6475,2020-08-22 05:27:00,"S",64.368624,-161.112718,"F","coho","Shaktoolik",1598074020
6535,2020-08-17 13:42:00,"C",64.30146,-161.10429,"M","coho","Shaktoolik",1597671720
6535,2020-08-21 01:22:00,"S",64.366297,-161.093039,"M","coho","Shaktoolik",1597972920
6555,2020-08-17 13:49:00,"C",64.30146,-161.10429,"M","coho","Shaktoolik",1597672140
6555,2020-08-22 07:15:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1598080500
6575,2020-08-17 14:23:00,"C",64.30146,-161.10429,"F","coho","Unalakleet",1597674180
6575,2020-08-18 18:14:00,"4",64.131239,-160.964123,"F","coho","Unalakleet",1597774440
6575,2020-08-19 03:47:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1597808820
6575,2020-08-20 17:17:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1597943820
6595,2020-08-17 14:48:00,"C",64.30146,-161.10429,"F","coho","Shaktoolik",1597675680
6595,2020-08-21 20:41:00,"S",64.368624,-161.112718,"F","coho","Shaktoolik",1598042460
6635,2020-08-17 15:08:00,"C",64.30146,-161.10429,"M","coho","Transitory",1597676880
6635,2020-08-20 02:08:00,"6",63.692845,-160.893966,"M","coho","Transitory",1597889280
6635,2020-08-20 12:16:00,"7",63.548007,-161.129208,"M","coho","Transitory",1597925760
6655,2020-08-17 15:20:00,"C",64.30146,-161.10429,"M","coho","Shaktoolik",1597677600
6655,2020-08-19 12:05:00,"T",64.318634,-161.122722,"M","coho","Shaktoolik",1597838700
6675,2020-08-17 15:33:00,"C",64.30146,-161.10429,"F","coho","Shaktoolik",1597678380
6675,2020-08-18 21:52:00,"S",64.368624,-161.112718,"F","coho","Shaktoolik",1597787520
6695,2020-08-17 15:53:00,"C",64.30146,-161.10429,"F","coho","Shaktoolik",1597679580
6695,2020-08-19 08:09:00,"S",64.368624,-161.112718,"F","coho","Shaktoolik",1597824540
6715,2020-08-17 16:15:00,"C",64.30146,-161.10429,"F","coho","Shaktoolik",1597680900
6715,2020-08-21 15:51:00,"S",64.366297,-161.093039,"F","coho","Shaktoolik",1598025060
6755,2020-08-18 13:41:00,"C",64.27301,-161.04781,"F","coho","Unalakleet",1597758060
6755,2020-08-19 10:16:00,"4",64.131287,-160.957982,"F","coho","Unalakleet",1597832160
6755,2020-08-20 15:06:00,"5",63.953142,-160.882113,"F","coho","Unalakleet",1597935960
6755,2020-08-20 21:35:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1597959300
6775,2020-08-18 13:43:00,"C",64.27301,-161.04781,"M","coho","Transitory",1597758180
6775,2020-08-20 07:02:00,"3",64.371604,-161.541044,"M","coho","Transitory",1597906920
6775,2020-08-22 19:35:00,"3",64.371604,-161.541044,"M","coho","Transitory",1598124900
6815,2020-08-18 15:03:00,"C",64.27301,-161.04781,"M","coho","Unalakleet",1597762980
6815,2020-08-19 21:03:00,"4",64.131239,-160.964123,"M","coho","Unalakleet",1597870980
6815,2020-08-20 18:11:00,"5",63.953142,-160.882113,"M","coho","Unalakleet",1597947060
6815,2020-08-21 17:42:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1598031720
6875,2020-08-20 09:33:00,"C",64.31762,-161.13248,"M","coho","Shaktoolik",1597915980
6875,2020-08-23 23:23:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1598224980
6935,2020-08-20 11:00:00,"C",64.31762,-161.13248,"F","coho","Shaktoolik",1597921200
6935,2020-08-22 10:05:00,"S",64.366297,-161.093039,"F","coho","Shaktoolik",1598090700
6955,2020-08-20 11:00:00,"C",64.31762,-161.13248,"M","coho","Unalakleet",1597921200
6955,2020-08-21 17:27:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1598030820
6955,2020-08-22 11:24:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1598095440
6955,2020-08-23 21:10:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1598217000
6975,2020-08-20 11:15:00,"C",64.31762,-161.13248,"M","coho","Shaktoolik",1597922100
6975,2020-08-24 21:52:00,"T",64.320926,-161.107788,"M","coho","Shaktoolik",1598305920
6995,2020-08-20 11:36:00,"C",64.31762,-161.13248,"M","coho","Unalakleet",1597923360
6995,2020-08-22 10:31:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1598092260
6995,2020-08-22 16:37:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1598114220
6995,2020-08-23 02:46:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1598150760
7015,2020-08-20 12:05:00,"C",64.31762,-161.13248,"M","coho","Unalakleet",1597925100
7015,2020-08-22 00:28:00,"4",64.131239,-160.964123,"M","coho","Unalakleet",1598056080
7015,2020-08-22 17:46:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1598118360
7015,2020-08-23 09:51:00,"5",63.953142,-160.882113,"M","coho","Unalakleet",1598176260
7015,2020-08-23 20:43:00,"U",63.557764,-161.056892,"M","coho","Unalakleet",1598215380
7055,2020-08-20 12:39:00,"C",64.31762,-161.13248,"M","coho","Transitory",1597927140
7055,2020-08-21 21:14:00,"4",64.131239,-160.964123,"M","coho","Transitory",1598044440
7055,2020-08-22 12:25:00,"5",63.95299,-160.888171,"M","coho","Transitory",1598099100
7055,2020-08-23 00:52:00,"6",63.690645,-160.876555,"M","coho","Transitory",1598143920
7055,2020-08-23 12:30:00,"7",63.550473,-161.146236,"M","coho","Transitory",1598185800
7075,2020-08-20 12:49:00,"C",64.31762,-161.13248,"F","coho","Shaktoolik",1597927740
7075,2020-08-24 17:42:00,"S",64.368624,-161.112718,"F","coho","Shaktoolik",1598290920
7115,2020-08-20 13:12:00,"C",64.31762,-161.13248,"M","coho","Shaktoolik",1597929120
7115,2020-08-21 19:40:00,"S",64.366297,-161.093039,"M","coho","Shaktoolik",1598038800
7135,2020-08-20 13:15:00,"C",64.31762,-161.13248,"M","coho","Unalakleet",1597929300
7135,2020-08-21 17:11:00,"4",64.131052,-160.976405,"M","coho","Unalakleet",1598029860
7135,2020-08-22 10:29:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1598092140
7135,2020-08-22 15:59:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1598111940
7155,2020-08-20 14:37:00,"C",64.28782,-161.07748,"M","coho","Shaktoolik",1597934220
7155,2020-08-21 23:00:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1598050800
7175,2020-08-20 14:50:00,"C",64.28782,-161.07748,"M","coho","Shaktoolik",1597935000
7175,2020-08-22 17:48:00,"S",64.366297,-161.093039,"M","coho","Shaktoolik",1598118480
7195,2020-08-20 14:50:00,"C",64.28782,-161.07748,"F","coho","Shaktoolik",1597935000
7195,2020-08-23 06:26:00,"S",64.368624,-161.112718,"F","coho","Shaktoolik",1598163960
7215,2020-08-24 14:26:00,"C",64.30094,-161.10243,"M","coho","Unalakleet",1598279160
7215,2020-08-26 08:33:00,"4",64.131052,-160.976405,"M","coho","Unalakleet",1598430780
7215,2020-08-26 14:29:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1598452140
7215,2020-08-26 22:38:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1598481480
7235,2020-08-24 14:54:00,"C",64.30094,-161.10243,"M","coho","Unalakleet",1598280840
7235,2020-08-25 14:53:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1598367180
7235,2020-08-28 23:41:00,"E",64.042944,-160.888673,"M","coho","Unalakleet",1598658060
7295,2020-08-24 16:39:00,"C",64.27122,-161.04342,"M","coho","Shaktoolik",1598287140
7295,2020-08-28 21:48:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1598651280
7355,2020-08-24 18:11:00,"C",64.31762,-161.13248,"F","coho","Shaktoolik",1598292660
7355,2020-08-28 20:17:00,"S",64.366297,-161.093039,"F","coho","Shaktoolik",1598645820
7395,2020-08-24 18:40:00,"C",64.31762,-161.13248,"F","coho","Unalakleet",1598294400
7395,2020-08-25 17:08:00,"4",64.131052,-160.976405,"F","coho","Unalakleet",1598375280
7395,2020-08-26 01:45:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1598406300
7395,2020-08-26 14:47:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1598453220
7415,2020-08-24 18:56:00,"C",64.31762,-161.13248,"M","coho","Unalakleet",1598295360
7415,2020-08-26 15:27:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1598455620
7415,2020-09-03 08:55:00,"E",64.042944,-160.888673,"M","coho","Unalakleet",1599123300
7475,2020-08-25 10:07:00,"C",64.18224,-160.95758,"F","coho","Unalakleet",1598350020
7475,2020-08-25 16:25:00,"4",64.131287,-160.957982,"F","coho","Unalakleet",1598372700
7475,2020-08-26 07:52:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1598428320
7475,2020-08-26 19:21:00,"U",63.555623,-161.051248,"F","coho","Unalakleet",1598469660
7615,2020-08-25 10:44:00,"C",64.18224,-160.95758,"F","coho","Shaktoolik",1598352240
7615,2020-08-29 10:08:00,"3",64.376093,-161.533817,"F","coho","Shaktoolik",1598695680
7615,2020-08-30 18:54:00,"2",64.540824,-161.380421,"F","coho","Shaktoolik",1598813640
7615,2020-08-31 13:25:00,"3",64.364748,-161.551676,"F","coho","Shaktoolik",1598880300
7615,2020-09-03 10:44:00,"S",64.368624,-161.112718,"F","coho","Shaktoolik",1599129840
7675,2020-08-25 10:53:00,"C",64.18224,-160.95758,"M","coho","Transitory",1598352780
7675,2020-08-27 19:31:00,"3",64.371604,-161.541044,"M","coho","Transitory",1598556660
7695,2020-08-25 11:15:00,"C",64.18224,-160.95758,"M","coho","Transitory",1598354100
7695,2020-08-26 06:36:00,"4",64.131287,-160.957982,"M","coho","Transitory",1598423760
7695,2020-08-26 13:42:00,"5",63.953142,-160.882113,"M","coho","Transitory",1598449320
7695,2020-08-27 00:26:00,"6",63.691418,-160.88228,"M","coho","Transitory",1598487960
7695,2020-08-27 14:17:00,"7",63.548007,-161.129208,"M","coho","Transitory",1598537820
7815,2020-08-25 13:27:00,"C",64.24375,-160.9934,"F","coho","Shaktoolik",1598362020
7815,2020-08-28 09:09:00,"S",64.366297,-161.093039,"F","coho","Shaktoolik",1598605740
7835,2020-08-25 14:02:00,"C",64.24375,-160.9934,"M","coho","Unalakleet",1598364120
7835,2020-08-25 21:10:00,"4",64.131287,-160.957982,"M","coho","Unalakleet",1598389800
7835,2020-08-26 11:13:00,"5",63.95299,-160.888171,"M","coho","Unalakleet",1598440380
7835,2020-08-26 18:33:00,"U",63.555623,-161.051248,"M","coho","Unalakleet",1598466780
7895,2020-08-26 10:00:00,"C",64.20171,-160.95265,"F","coho","Transitory",1598436000
7895,2020-08-27 09:30:00,"4",64.131052,-160.976405,"F","coho","Transitory",1598520600
7895,2020-08-27 22:36:00,"7",63.548826,-161.134898,"F","coho","Transitory",1598567760
7935,2020-08-26 11:51:00,"C",64.2718,-161.04591,"F","coho","Shaktoolik",1598442660
7935,2020-08-27 22:55:00,"S",64.366297,-161.093039,"F","coho","Shaktoolik",1598568900
7955,2020-08-26 12:08:00,"C",64.2718,-161.04591,"F","coho","Unalakleet",1598443680
7955,2020-08-27 18:50:00,"4",64.131052,-160.976405,"F","coho","Unalakleet",1598554200
7955,2020-08-28 13:21:00,"5",63.95299,-160.888171,"F","coho","Unalakleet",1598620860
7955,2020-08-28 21:38:00,"U",63.557764,-161.056892,"F","coho","Unalakleet",1598650680
7975,2020-08-26 12:24:00,"C",64.2718,-161.04591,"M","coho","Shaktoolik",1598444640
7975,2020-08-27 17:44:00,"S",64.368624,-161.112718,"M","coho","Shaktoolik",1598550240
