time,sea_surface_height_amplitude_due_to_geocentric_ocean_tide_geoid_mllw,sea_surface_height_amplitude_due_to_geocentric_ocean_tide_geoid_mllw_qc_agg,z
UTC,cm,,m
2021-09-04T05:36:00Z,8.8,NaN,0.0
2021-09-04T05:42:00Z,9.4,NaN,0.0
2021-09-04T05:48:00Z,9.9,NaN,0.0
2021-09-04T05:54:00Z,10.5,NaN,0.0
2021-09-04T06:00:00Z,11.1,NaN,0.0
2021-09-04T06:06:00Z,11.7,NaN,0.0
2021-09-04T06:12:00Z,12.2,NaN,0.0
2021-09-04T06:18:00Z,12.8,NaN,0.0
2021-09-04T06:24:00Z,13.4,NaN,0.0
2021-09-04T06:30:00Z,14.0,NaN,0.0
2021-09-04T06:36:00Z,14.7,NaN,0.0
2021-09-04T06:42:00Z,15.3,NaN,0.0
2021-09-04T06:48:00Z,15.9,NaN,0.0
2021-09-04T06:54:00Z,16.5,NaN,0.0
2021-09-04T07:00:00Z,17.2,NaN,0.0
2021-09-04T07:06:00Z,17.8,NaN,0.0
2021-09-04T07:12:00Z,18.5,NaN,0.0
2021-09-04T07:18:00Z,19.1,NaN,0.0
2021-09-04T07:24:00Z,19.8,NaN,0.0
2021-09-04T07:30:00Z,20.5,NaN,0.0
2021-09-04T07:36:00Z,21.2,NaN,0.0
2021-09-04T07:42:00Z,21.8,NaN,0.0
2021-09-04T07:48:00Z,22.6,NaN,0.0
2021-09-04T07:54:00Z,23.3,NaN,0.0
2021-09-04T08:00:00Z,24.0,NaN,0.0
2021-09-04T08:06:00Z,24.7,NaN,0.0
2021-09-04T08:12:00Z,25.5,NaN,0.0
2021-09-04T08:18:00Z,26.3,NaN,0.0
2021-09-04T08:24:00Z,27.0,NaN,0.0
2021-09-04T08:30:00Z,27.8,NaN,0.0
2021-09-04T08:36:00Z,28.7,NaN,0.0
2021-09-04T08:42:00Z,29.5,NaN,0.0
2021-09-04T08:48:00Z,30.3,NaN,0.0
2021-09-04T08:54:00Z,31.2,NaN,0.0
2021-09-04T09:00:00Z,32.1,NaN,0.0
2021-09-04T09:06:00Z,33.0,NaN,0.0
2021-09-04T09:12:00Z,33.9,NaN,0.0
2021-09-04T09:18:00Z,34.9,NaN,0.0
2021-09-04T09:24:00Z,35.9,NaN,0.0
2021-09-04T09:30:00Z,36.8,NaN,0.0
2021-09-04T09:36:00Z,37.9,NaN,0.0
2021-09-04T09:42:00Z,38.9,NaN,0.0
2021-09-04T09:48:00Z,39.9,NaN,0.0
2021-09-04T09:54:00Z,41.0,NaN,0.0
2021-09-04T10:00:00Z,42.1,NaN,0.0
2021-09-04T10:06:00Z,43.2,NaN,0.0
2021-09-04T10:12:00Z,44.3,NaN,0.0
2021-09-04T10:18:00Z,45.4,NaN,0.0
2021-09-04T10:24:00Z,46.6,NaN,0.0
2021-09-04T10:30:00Z,47.8,NaN,0.0
2021-09-04T10:36:00Z,48.9,NaN,0.0
2021-09-04T10:42:00Z,50.2,NaN,0.0
2021-09-04T10:48:00Z,51.4,NaN,0.0
2021-09-04T10:54:00Z,52.6,NaN,0.0
2021-09-04T11:00:00Z,53.9,NaN,0.0
2021-09-04T11:06:00Z,55.2,NaN,0.0
2021-09-04T11:12:00Z,56.4,NaN,0.0
2021-09-04T11:18:00Z,57.8,NaN,0.0
2021-09-04T11:24:00Z,59.1,NaN,0.0
2021-09-04T11:30:00Z,60.4,NaN,0.0
2021-09-04T11:36:00Z,61.8,NaN,0.0
2021-09-04T11:42:00Z,63.2,NaN,0.0
2021-09-04T11:48:00Z,64.6,NaN,0.0
2021-09-04T11:54:00Z,66.0,NaN,0.0
2021-09-04T12:00:00Z,67.4,NaN,0.0
2021-09-04T12:06:00Z,68.8,NaN,0.0
2021-09-04T12:12:00Z,70.3,NaN,0.0
2021-09-04T12:18:00Z,71.7,NaN,0.0
2021-09-04T12:24:00Z,73.2,NaN,0.0
2021-09-04T12:30:00Z,74.6,NaN,0.0
2021-09-04T12:36:00Z,76.1,NaN,0.0
2021-09-04T12:42:00Z,77.6,NaN,0.0
2021-09-04T12:48:00Z,79.0,NaN,0.0
2021-09-04T12:54:00Z,80.5,NaN,0.0
2021-09-04T13:00:00Z,81.9,NaN,0.0
2021-09-04T13:06:00Z,83.4,NaN,0.0
2021-09-04T13:12:00Z,84.8,NaN,0.0
2021-09-04T13:18:00Z,86.2,NaN,0.0
2021-09-04T13:24:00Z,87.6,NaN,0.0
2021-09-04T13:30:00Z,88.9,NaN,0.0
2021-09-04T13:36:00Z,90.3,NaN,0.0
2021-09-04T13:42:00Z,91.6,NaN,0.0
2021-09-04T13:48:00Z,92.9,NaN,0.0
2021-09-04T13:54:00Z,94.1,NaN,0.0
2021-09-04T14:00:00Z,95.4,NaN,0.0
2021-09-04T14:06:00Z,96.6,NaN,0.0
2021-09-04T14:12:00Z,97.7,NaN,0.0
2021-09-04T14:18:00Z,98.9,NaN,0.0
2021-09-04T14:24:00Z,100.0,NaN,0.0
2021-09-04T14:30:00Z,101.1,NaN,0.0
2021-09-04T14:36:00Z,102.2,NaN,0.0
2021-09-04T14:42:00Z,103.2,NaN,0.0
2021-09-04T14:48:00Z,104.2,NaN,0.0
2021-09-04T14:54:00Z,105.2,NaN,0.0
2021-09-04T15:00:00Z,106.2,NaN,0.0
2021-09-04T15:06:00Z,107.1,NaN,0.0
2021-09-04T15:12:00Z,108.0,NaN,0.0
2021-09-04T15:18:00Z,108.8,NaN,0.0
2021-09-04T15:24:00Z,109.7,NaN,0.0
2021-09-04T15:30:00Z,110.5,NaN,0.0
2021-09-04T15:36:00Z,111.3,NaN,0.0
2021-09-04T15:42:00Z,112.0,NaN,0.0
2021-09-04T15:48:00Z,112.7,NaN,0.0
2021-09-04T15:54:00Z,113.4,NaN,0.0
2021-09-04T16:00:00Z,114.0,NaN,0.0
2021-09-04T16:06:00Z,114.6,NaN,0.0
2021-09-04T16:12:00Z,115.1,NaN,0.0
2021-09-04T16:18:00Z,115.6,NaN,0.0
2021-09-04T16:24:00Z,116.0,NaN,0.0
2021-09-04T16:30:00Z,116.4,NaN,0.0
2021-09-04T16:36:00Z,116.8,NaN,0.0
2021-09-04T16:42:00Z,117.0,NaN,0.0
2021-09-04T16:48:00Z,117.2,NaN,0.0
2021-09-04T16:54:00Z,117.4,NaN,0.0
2021-09-04T17:00:00Z,117.5,NaN,0.0
2021-09-04T17:06:00Z,117.5,NaN,0.0
2021-09-04T17:12:00Z,117.4,NaN,0.0
2021-09-04T17:18:00Z,117.3,NaN,0.0
2021-09-04T17:24:00Z,117.1,NaN,0.0
2021-09-04T17:30:00Z,116.9,NaN,0.0
2021-09-04T17:36:00Z,116.6,NaN,0.0
2021-09-04T17:42:00Z,116.2,NaN,0.0
2021-09-04T17:48:00Z,115.7,NaN,0.0
2021-09-04T17:54:00Z,115.2,NaN,0.0
2021-09-04T18:00:00Z,114.6,NaN,0.0
2021-09-04T18:06:00Z,114.0,NaN,0.0
2021-09-04T18:12:00Z,113.3,NaN,0.0
2021-09-04T18:18:00Z,112.5,NaN,0.0
2021-09-04T18:24:00Z,111.7,NaN,0.0
2021-09-04T18:30:00Z,110.8,NaN,0.0
2021-09-04T18:36:00Z,109.8,NaN,0.0
2021-09-04T18:42:00Z,108.8,NaN,0.0
2021-09-04T18:48:00Z,107.8,NaN,0.0
2021-09-04T18:54:00Z,106.6,NaN,0.0
2021-09-04T19:00:00Z,105.5,NaN,0.0
2021-09-04T19:06:00Z,104.3,NaN,0.0
2021-09-04T19:12:00Z,103.0,NaN,0.0
2021-09-04T19:18:00Z,101.6,NaN,0.0
2021-09-04T19:24:00Z,100.3,NaN,0.0
2021-09-04T19:30:00Z,98.8,NaN,0.0
2021-09-04T19:36:00Z,97.4,NaN,0.0
2021-09-04T19:42:00Z,95.8,NaN,0.0
2021-09-04T19:48:00Z,94.3,NaN,0.0
2021-09-04T19:54:00Z,92.7,NaN,0.0
2021-09-04T20:00:00Z,91.0,NaN,0.0
2021-09-04T20:06:00Z,89.3,NaN,0.0
2021-09-04T20:12:00Z,87.6,NaN,0.0
2021-09-04T20:18:00Z,85.9,NaN,0.0
2021-09-04T20:24:00Z,84.1,NaN,0.0
2021-09-04T20:30:00Z,82.3,NaN,0.0
2021-09-04T20:36:00Z,80.4,NaN,0.0
2021-09-04T20:42:00Z,78.5,NaN,0.0
2021-09-04T20:48:00Z,76.7,NaN,0.0
2021-09-04T20:54:00Z,74.7,NaN,0.0
2021-09-04T21:00:00Z,72.8,NaN,0.0
2021-09-04T21:06:00Z,70.9,NaN,0.0
2021-09-04T21:12:00Z,68.9,NaN,0.0
2021-09-04T21:18:00Z,67.0,NaN,0.0
2021-09-04T21:24:00Z,65.0,NaN,0.0
2021-09-04T21:30:00Z,63.1,NaN,0.0
2021-09-04T21:36:00Z,61.1,NaN,0.0
2021-09-04T21:42:00Z,59.1,NaN,0.0
2021-09-04T21:48:00Z,57.2,NaN,0.0
2021-09-04T21:54:00Z,55.2,NaN,0.0
2021-09-04T22:00:00Z,53.3,NaN,0.0
2021-09-04T22:06:00Z,51.4,NaN,0.0
2021-09-04T22:12:00Z,49.4,NaN,0.0
2021-09-04T22:18:00Z,47.5,NaN,0.0
2021-09-04T22:24:00Z,45.6,NaN,0.0
2021-09-04T22:30:00Z,43.7,NaN,0.0
2021-09-04T22:36:00Z,41.9,NaN,0.0
2021-09-04T22:42:00Z,40.0,NaN,0.0
2021-09-04T22:48:00Z,38.2,NaN,0.0
2021-09-04T22:54:00Z,36.4,NaN,0.0
2021-09-04T23:00:00Z,34.6,NaN,0.0
2021-09-04T23:06:00Z,32.9,NaN,0.0
2021-09-04T23:12:00Z,31.1,NaN,0.0
2021-09-04T23:18:00Z,29.4,NaN,0.0
2021-09-04T23:24:00Z,27.8,NaN,0.0
2021-09-04T23:30:00Z,26.1,NaN,0.0
2021-09-04T23:36:00Z,24.5,NaN,0.0
2021-09-04T23:42:00Z,23.0,NaN,0.0
2021-09-04T23:48:00Z,21.4,NaN,0.0
2021-09-04T23:54:00Z,19.9,NaN,0.0
2021-09-05T00:00:00Z,18.5,NaN,0.0
2021-09-05T00:06:00Z,17.1,NaN,0.0
2021-09-05T00:12:00Z,15.7,NaN,0.0
2021-09-05T00:18:00Z,14.4,NaN,0.0
2021-09-05T00:24:00Z,13.1,NaN,0.0
2021-09-05T00:30:00Z,11.9,NaN,0.0
2021-09-05T00:36:00Z,10.7,NaN,0.0
2021-09-05T00:42:00Z,9.6,NaN,0.0
2021-09-05T00:48:00Z,8.5,NaN,0.0
2021-09-05T00:54:00Z,7.5,NaN,0.0
2021-09-05T01:00:00Z,6.5,NaN,0.0
2021-09-05T01:06:00Z,5.5,NaN,0.0
2021-09-05T01:12:00Z,4.6,NaN,0.0
2021-09-05T01:18:00Z,3.7,NaN,0.0
2021-09-05T01:24:00Z,2.9,NaN,0.0
2021-09-05T01:30:00Z,2.2,NaN,0.0
2021-09-05T01:36:00Z,1.4,NaN,0.0
2021-09-05T01:42:00Z,0.7,NaN,0.0
2021-09-05T01:48:00Z,0.1,NaN,0.0
2021-09-05T01:54:00Z,-0.5,NaN,0.0
2021-09-05T02:00:00Z,-1.1,NaN,0.0
2021-09-05T02:06:00Z,-1.7,NaN,0.0
2021-09-05T02:12:00Z,-2.2,NaN,0.0
2021-09-05T02:18:00Z,-2.6,NaN,0.0
2021-09-05T02:24:00Z,-3.1,NaN,0.0
2021-09-05T02:30:00Z,-3.4,NaN,0.0
2021-09-05T02:36:00Z,-3.8,NaN,0.0
2021-09-05T02:42:00Z,-4.1,NaN,0.0
2021-09-05T02:48:00Z,-4.4,NaN,0.0
2021-09-05T02:54:00Z,-4.6,NaN,0.0
2021-09-05T03:00:00Z,-4.8,NaN,0.0
2021-09-05T03:06:00Z,-4.9,NaN,0.0
2021-09-05T03:12:00Z,-5.0,NaN,0.0
2021-09-05T03:18:00Z,-5.1,NaN,0.0
2021-09-05T03:24:00Z,-5.1,NaN,0.0
2021-09-05T03:30:00Z,-5.1,NaN,0.0
2021-09-05T03:36:00Z,-5.0,NaN,0.0
2021-09-05T03:42:00Z,-4.9,NaN,0.0
2021-09-05T03:48:00Z,-4.7,NaN,0.0
2021-09-05T03:54:00Z,-4.5,NaN,0.0
2021-09-05T04:00:00Z,-4.3,NaN,0.0
2021-09-05T04:06:00Z,-4.0,NaN,0.0
2021-09-05T04:12:00Z,-3.7,NaN,0.0
2021-09-05T04:18:00Z,-3.3,NaN,0.0
2021-09-05T04:24:00Z,-2.9,NaN,0.0
2021-09-05T04:30:00Z,-2.5,NaN,0.0
2021-09-05T04:36:00Z,-2.1,NaN,0.0
2021-09-05T04:42:00Z,-1.6,NaN,0.0
2021-09-05T04:48:00Z,-1.1,NaN,0.0
2021-09-05T04:54:00Z,-0.6,NaN,0.0
2021-09-05T05:00:00Z,0.0,NaN,0.0
2021-09-05T05:06:00Z,0.6,NaN,0.0
2021-09-05T05:12:00Z,1.1,NaN,0.0
2021-09-05T05:18:00Z,1.7,NaN,0.0
2021-09-05T05:24:00Z,2.3,NaN,0.0
2021-09-05T05:30:00Z,3.0,NaN,0.0
2021-09-05T05:36:00Z,3.6,NaN,0.0
2021-09-05T05:42:00Z,4.2,NaN,0.0
2021-09-05T05:48:00Z,4.9,NaN,0.0
2021-09-05T05:54:00Z,5.5,NaN,0.0
2021-09-05T06:00:00Z,6.2,NaN,0.0
2021-09-05T06:06:00Z,6.9,NaN,0.0
2021-09-05T06:12:00Z,7.5,NaN,0.0
2021-09-05T06:18:00Z,8.2,NaN,0.0
2021-09-05T06:24:00Z,8.9,NaN,0.0
2021-09-05T06:30:00Z,9.6,NaN,0.0
2021-09-05T06:36:00Z,10.3,NaN,0.0
2021-09-05T06:42:00Z,11.0,NaN,0.0
2021-09-05T06:48:00Z,11.7,NaN,0.0
2021-09-05T06:54:00Z,12.4,NaN,0.0
2021-09-05T07:00:00Z,13.1,NaN,0.0
2021-09-05T07:06:00Z,13.8,NaN,0.0
2021-09-05T07:12:00Z,14.5,NaN,0.0
2021-09-05T07:18:00Z,15.3,NaN,0.0
2021-09-05T07:24:00Z,16.0,NaN,0.0
2021-09-05T07:30:00Z,16.7,NaN,0.0
2021-09-05T07:36:00Z,17.5,NaN,0.0
2021-09-05T07:42:00Z,18.2,NaN,0.0
2021-09-05T07:48:00Z,18.9,NaN,0.0
2021-09-05T07:54:00Z,19.7,NaN,0.0
2021-09-05T08:00:00Z,20.4,NaN,0.0
2021-09-05T08:06:00Z,21.2,NaN,0.0
2021-09-05T08:12:00Z,21.9,NaN,0.0
2021-09-05T08:18:00Z,22.7,NaN,0.0
2021-09-05T08:24:00Z,23.4,NaN,0.0
2021-09-05T08:30:00Z,24.2,NaN,0.0
2021-09-05T08:36:00Z,24.9,NaN,0.0
2021-09-05T08:42:00Z,25.7,NaN,0.0
2021-09-05T08:48:00Z,26.5,NaN,0.0
2021-09-05T08:54:00Z,27.3,NaN,0.0
2021-09-05T09:00:00Z,28.0,NaN,0.0
2021-09-05T09:06:00Z,28.8,NaN,0.0
2021-09-05T09:12:00Z,29.6,NaN,0.0
2021-09-05T09:18:00Z,30.5,NaN,0.0
2021-09-05T09:24:00Z,31.3,NaN,0.0
2021-09-05T09:30:00Z,32.1,NaN,0.0
2021-09-05T09:36:00Z,33.0,NaN,0.0
2021-09-05T09:42:00Z,33.8,NaN,0.0
2021-09-05T09:48:00Z,34.7,NaN,0.0
2021-09-05T09:54:00Z,35.6,NaN,0.0
2021-09-05T10:00:00Z,36.6,NaN,0.0
2021-09-05T10:06:00Z,37.5,NaN,0.0
2021-09-05T10:12:00Z,38.5,NaN,0.0
2021-09-05T10:18:00Z,39.4,NaN,0.0
2021-09-05T10:24:00Z,40.4,NaN,0.0
2021-09-05T10:30:00Z,41.4,NaN,0.0
2021-09-05T10:36:00Z,42.5,NaN,0.0
2021-09-05T10:42:00Z,43.5,NaN,0.0
2021-09-05T10:48:00Z,44.6,NaN,0.0
2021-09-05T10:54:00Z,45.6,NaN,0.0
2021-09-05T11:00:00Z,46.7,NaN,0.0
2021-09-05T11:06:00Z,47.8,NaN,0.0
2021-09-05T11:12:00Z,48.9,NaN,0.0
2021-09-05T11:18:00Z,50.1,NaN,0.0
2021-09-05T11:24:00Z,51.2,NaN,0.0
2021-09-05T11:30:00Z,52.4,NaN,0.0
2021-09-05T11:36:00Z,53.5,NaN,0.0
2021-09-05T11:42:00Z,54.7,NaN,0.0
2021-09-05T11:48:00Z,55.9,NaN,0.0
2021-09-05T11:54:00Z,57.1,NaN,0.0
2021-09-05T12:00:00Z,58.3,NaN,0.0
2021-09-05T12:06:00Z,59.6,NaN,0.0
2021-09-05T12:12:00Z,60.8,NaN,0.0
2021-09-05T12:18:00Z,62.1,NaN,0.0
2021-09-05T12:24:00Z,63.4,NaN,0.0
2021-09-05T12:30:00Z,64.6,NaN,0.0
2021-09-05T12:36:00Z,65.9,NaN,0.0
2021-09-05T12:42:00Z,67.2,NaN,0.0
2021-09-05T12:48:00Z,68.6,NaN,0.0
2021-09-05T12:54:00Z,69.9,NaN,0.0
2021-09-05T13:00:00Z,71.2,NaN,0.0
2021-09-05T13:06:00Z,72.6,NaN,0.0
2021-09-05T13:12:00Z,73.9,NaN,0.0
2021-09-05T13:18:00Z,75.3,NaN,0.0
2021-09-05T13:24:00Z,76.7,NaN,0.0
2021-09-05T13:30:00Z,78.1,NaN,0.0
2021-09-05T13:36:00Z,79.4,NaN,0.0
2021-09-05T13:42:00Z,80.8,NaN,0.0
2021-09-05T13:48:00Z,82.2,NaN,0.0
2021-09-05T13:54:00Z,83.5,NaN,0.0
2021-09-05T14:00:00Z,84.9,NaN,0.0
2021-09-05T14:06:00Z,86.2,NaN,0.0
2021-09-05T14:12:00Z,87.6,NaN,0.0
2021-09-05T14:18:00Z,88.9,NaN,0.0
2021-09-05T14:24:00Z,90.2,NaN,0.0
2021-09-05T14:30:00Z,91.4,NaN,0.0
2021-09-05T14:36:00Z,92.7,NaN,0.0
2021-09-05T14:42:00Z,93.9,NaN,0.0
2021-09-05T14:48:00Z,95.1,NaN,0.0
2021-09-05T14:54:00Z,96.3,NaN,0.0
2021-09-05T15:00:00Z,97.5,NaN,0.0
2021-09-05T15:06:00Z,98.6,NaN,0.0
2021-09-05T15:12:00Z,99.8,NaN,0.0
2021-09-05T15:18:00Z,100.8,NaN,0.0
2021-09-05T15:24:00Z,101.9,NaN,0.0
2021-09-05T15:30:00Z,102.9,NaN,0.0
2021-09-05T15:36:00Z,103.9,NaN,0.0
2021-09-05T15:42:00Z,104.9,NaN,0.0
2021-09-05T15:48:00Z,105.9,NaN,0.0
2021-09-05T15:54:00Z,106.8,NaN,0.0
2021-09-05T16:00:00Z,107.7,NaN,0.0
2021-09-05T16:06:00Z,108.5,NaN,0.0
2021-09-05T16:12:00Z,109.4,NaN,0.0
2021-09-05T16:18:00Z,110.1,NaN,0.0
2021-09-05T16:24:00Z,110.9,NaN,0.0
2021-09-05T16:30:00Z,111.6,NaN,0.0
2021-09-05T16:36:00Z,112.3,NaN,0.0
2021-09-05T16:42:00Z,113.0,NaN,0.0
2021-09-05T16:48:00Z,113.6,NaN,0.0
2021-09-05T16:54:00Z,114.1,NaN,0.0
2021-09-05T17:00:00Z,114.6,NaN,0.0
2021-09-05T17:06:00Z,115.1,NaN,0.0
2021-09-05T17:12:00Z,115.5,NaN,0.0
2021-09-05T17:18:00Z,115.9,NaN,0.0
2021-09-05T17:24:00Z,116.2,NaN,0.0
2021-09-05T17:30:00Z,116.4,NaN,0.0
2021-09-05T17:36:00Z,116.6,NaN,0.0
2021-09-05T17:42:00Z,116.8,NaN,0.0
2021-09-05T17:48:00Z,116.9,NaN,0.0
2021-09-05T17:54:00Z,116.9,NaN,0.0
2021-09-05T18:00:00Z,116.8,NaN,0.0
2021-09-05T18:06:00Z,116.7,NaN,0.0
2021-09-05T18:12:00Z,116.5,NaN,0.0
2021-09-05T18:18:00Z,116.3,NaN,0.0
2021-09-05T18:24:00Z,116.0,NaN,0.0
2021-09-05T18:30:00Z,115.6,NaN,0.0
2021-09-05T18:36:00Z,115.2,NaN,0.0
2021-09-05T18:42:00Z,114.7,NaN,0.0
2021-09-05T18:48:00Z,114.1,NaN,0.0
2021-09-05T18:54:00Z,113.5,NaN,0.0
2021-09-05T19:00:00Z,112.8,NaN,0.0
2021-09-05T19:06:00Z,112.0,NaN,0.0
2021-09-05T19:12:00Z,111.2,NaN,0.0
2021-09-05T19:18:00Z,110.4,NaN,0.0
2021-09-05T19:24:00Z,109.4,NaN,0.0
2021-09-05T19:30:00Z,108.4,NaN,0.0
2021-09-05T19:36:00Z,107.4,NaN,0.0
2021-09-05T19:42:00Z,106.3,NaN,0.0
2021-09-05T19:48:00Z,105.1,NaN,0.0
2021-09-05T19:54:00Z,103.9,NaN,0.0
2021-09-05T20:00:00Z,102.6,NaN,0.0
2021-09-05T20:06:00Z,101.3,NaN,0.0
2021-09-05T20:12:00Z,99.9,NaN,0.0
2021-09-05T20:18:00Z,98.4,NaN,0.0
2021-09-05T20:24:00Z,96.9,NaN,0.0
2021-09-05T20:30:00Z,95.4,NaN,0.0
2021-09-05T20:36:00Z,93.8,NaN,0.0
2021-09-05T20:42:00Z,92.2,NaN,0.0
2021-09-05T20:48:00Z,90.5,NaN,0.0
2021-09-05T20:54:00Z,88.8,NaN,0.0
2021-09-05T21:00:00Z,87.0,NaN,0.0
2021-09-05T21:06:00Z,85.2,NaN,0.0
2021-09-05T21:12:00Z,83.4,NaN,0.0
2021-09-05T21:18:00Z,81.5,NaN,0.0
2021-09-05T21:24:00Z,79.6,NaN,0.0
2021-09-05T21:30:00Z,77.7,NaN,0.0
2021-09-05T21:36:00Z,75.7,NaN,0.0
2021-09-05T21:42:00Z,73.8,NaN,0.0
2021-09-05T21:48:00Z,71.8,NaN,0.0
2021-09-05T21:54:00Z,69.8,NaN,0.0
2021-09-05T22:00:00Z,67.8,NaN,0.0
2021-09-05T22:06:00Z,65.8,NaN,0.0
2021-09-05T22:12:00Z,63.8,NaN,0.0
2021-09-05T22:18:00Z,61.8,NaN,0.0
2021-09-05T22:24:00Z,59.8,NaN,0.0
2021-09-05T22:30:00Z,57.8,NaN,0.0
2021-09-05T22:36:00Z,55.8,NaN,0.0
2021-09-05T22:42:00Z,53.8,NaN,0.0
2021-09-05T22:48:00Z,51.8,NaN,0.0
2021-09-05T22:54:00Z,49.8,NaN,0.0
2021-09-05T23:00:00Z,47.8,NaN,0.0
2021-09-05T23:06:00Z,45.9,NaN,0.0
2021-09-05T23:12:00Z,43.9,NaN,0.0
2021-09-05T23:18:00Z,42.0,NaN,0.0
2021-09-05T23:24:00Z,40.1,NaN,0.0
2021-09-05T23:30:00Z,38.2,NaN,0.0
2021-09-05T23:36:00Z,36.4,NaN,0.0
2021-09-05T23:42:00Z,34.5,NaN,0.0
2021-09-05T23:48:00Z,32.7,NaN,0.0
2021-09-05T23:54:00Z,30.9,NaN,0.0
2021-09-06T00:00:00Z,29.1,NaN,0.0
2021-09-06T00:06:00Z,27.4,NaN,0.0
2021-09-06T00:12:00Z,25.6,NaN,0.0
2021-09-06T00:18:00Z,24.0,NaN,0.0
2021-09-06T00:24:00Z,22.3,NaN,0.0
2021-09-06T00:30:00Z,20.7,NaN,0.0
2021-09-06T00:36:00Z,19.1,NaN,0.0
2021-09-06T00:42:00Z,17.6,NaN,0.0
2021-09-06T00:48:00Z,16.1,NaN,0.0
2021-09-06T00:54:00Z,14.6,NaN,0.0
2021-09-06T01:00:00Z,13.2,NaN,0.0
2021-09-06T01:06:00Z,11.9,NaN,0.0
2021-09-06T01:12:00Z,10.6,NaN,0.0
2021-09-06T01:18:00Z,9.4,NaN,0.0
2021-09-06T01:24:00Z,8.2,NaN,0.0
2021-09-06T01:30:00Z,7.0,NaN,0.0
2021-09-06T01:36:00Z,5.9,NaN,0.0
2021-09-06T01:42:00Z,4.9,NaN,0.0
2021-09-06T01:48:00Z,3.9,NaN,0.0
2021-09-06T01:54:00Z,3.0,NaN,0.0
2021-09-06T02:00:00Z,2.1,NaN,0.0
2021-09-06T02:06:00Z,1.3,NaN,0.0
2021-09-06T02:12:00Z,0.5,NaN,0.0
2021-09-06T02:18:00Z,-0.2,NaN,0.0
2021-09-06T02:24:00Z,-0.8,NaN,0.0
2021-09-06T02:30:00Z,-1.4,NaN,0.0
2021-09-06T02:36:00Z,-2.0,NaN,0.0
2021-09-06T02:42:00Z,-2.5,NaN,0.0
2021-09-06T02:48:00Z,-3.0,NaN,0.0
2021-09-06T02:54:00Z,-3.4,NaN,0.0
2021-09-06T03:00:00Z,-3.8,NaN,0.0
2021-09-06T03:06:00Z,-4.2,NaN,0.0
2021-09-06T03:12:00Z,-4.5,NaN,0.0
2021-09-06T03:18:00Z,-4.7,NaN,0.0
2021-09-06T03:24:00Z,-5.0,NaN,0.0
2021-09-06T03:30:00Z,-5.1,NaN,0.0
2021-09-06T03:36:00Z,-5.3,NaN,0.0
2021-09-06T03:42:00Z,-5.4,NaN,0.0
2021-09-06T03:48:00Z,-5.4,NaN,0.0
2021-09-06T03:54:00Z,-5.4,NaN,0.0
2021-09-06T04:00:00Z,-5.4,NaN,0.0
2021-09-06T04:06:00Z,-5.3,NaN,0.0
2021-09-06T04:12:00Z,-5.2,NaN,0.0
2021-09-06T04:18:00Z,-5.0,NaN,0.0
2021-09-06T04:24:00Z,-4.8,NaN,0.0
2021-09-06T04:30:00Z,-4.6,NaN,0.0
2021-09-06T04:36:00Z,-4.3,NaN,0.0
2021-09-06T04:42:00Z,-4.0,NaN,0.0
2021-09-06T04:48:00Z,-3.6,NaN,0.0
2021-09-06T04:54:00Z,-3.2,NaN,0.0
2021-09-06T05:00:00Z,-2.8,NaN,0.0
2021-09-06T05:06:00Z,-2.3,NaN,0.0
2021-09-06T05:12:00Z,-1.8,NaN,0.0
2021-09-06T05:18:00Z,-1.3,NaN,0.0
2021-09-06T05:24:00Z,-0.7,NaN,0.0
2021-09-06T05:30:00Z,-0.1,NaN,0.0
2021-09-06T05:36:00Z,0.5,NaN,0.0
2021-09-06T05:42:00Z,1.2,NaN,0.0
2021-09-06T05:48:00Z,1.9,NaN,0.0
2021-09-06T05:54:00Z,2.6,NaN,0.0
2021-09-06T06:00:00Z,3.3,NaN,0.0
2021-09-06T06:06:00Z,4.0,NaN,0.0
2021-09-06T06:12:00Z,4.7,NaN,0.0
2021-09-06T06:18:00Z,5.5,NaN,0.0
2021-09-06T06:24:00Z,6.2,NaN,0.0
2021-09-06T06:30:00Z,7.0,NaN,0.0
2021-09-06T06:36:00Z,7.8,NaN,0.0
2021-09-06T06:42:00Z,8.6,NaN,0.0
2021-09-06T06:48:00Z,9.3,NaN,0.0
2021-09-06T06:54:00Z,10.1,NaN,0.0
2021-09-06T07:00:00Z,10.9,NaN,0.0
2021-09-06T07:06:00Z,11.7,NaN,0.0
2021-09-06T07:12:00Z,12.5,NaN,0.0
2021-09-06T07:18:00Z,13.3,NaN,0.0
2021-09-06T07:24:00Z,14.1,NaN,0.0
2021-09-06T07:30:00Z,14.9,NaN,0.0
2021-09-06T07:36:00Z,15.7,NaN,0.0
2021-09-06T07:42:00Z,16.5,NaN,0.0
2021-09-06T07:48:00Z,17.3,NaN,0.0
2021-09-06T07:54:00Z,18.1,NaN,0.0
2021-09-06T08:00:00Z,18.9,NaN,0.0
2021-09-06T08:06:00Z,19.7,NaN,0.0
2021-09-06T08:12:00Z,20.4,NaN,0.0
2021-09-06T08:18:00Z,21.2,NaN,0.0
2021-09-06T08:24:00Z,22.0,NaN,0.0
2021-09-06T08:30:00Z,22.7,NaN,0.0
2021-09-06T08:36:00Z,23.5,NaN,0.0
2021-09-06T08:42:00Z,24.2,NaN,0.0
