"id","receiver line","sex","arrive","depart"
192,"SGR","F",2011-04-12 08:24:02,2011-04-12 10:31:29
192,"SBI","F",2011-04-24 18:37:18,2011-04-24 20:09:36
192,"SBO","F",2011-04-25 02:43:26,2011-04-25 04:56:35
192,"WHT","F",2011-04-27 20:35:48,2011-04-27 21:19:27
192,"WHT","F",2011-11-08 05:10:32,2011-11-09 12:04:56
192,"SBO","F",2011-11-13 06:35:38,2011-11-13 08:52:08
192,"SBI","F",2011-11-14 04:58:06,2011-11-14 06:28:21
192,"SGR","F",2012-03-19 20:03:54,2012-03-19 22:41:50
192,"TTB","F",2012-03-21 04:19:05,2012-03-23 12:27:26
192,"SGR","F",2012-03-24 05:16:36,2012-03-24 08:32:46
192,"SBI","F",2012-03-29 07:25:39,2012-03-29 08:06:34
192,"WHT","F",2012-04-01 05:10:10,2012-04-01 08:12:50
192,"SCU","F",2012-04-08 19:51:48,2012-04-12 16:54:39
196,"TTB","U",2011-05-03 13:48:47,2011-05-03 14:52:18
196,"SGR","U",2011-05-05 12:27:16,2011-05-05 13:27:02
196,"SBI","U",2011-05-30 18:39:41,2011-05-30 21:20:57
196,"SBO","U",2011-05-31 10:07:16,2011-05-31 10:28:48
196,"SBI","U",2011-05-31 16:47:36,2011-06-01 05:01:36
196,"SBO","U",2011-06-01 06:49:06,2011-06-01 07:01:33
196,"SBI","U",2011-06-01 07:25:04,2011-06-01 07:30:34
196,"SBO","U",2011-06-01 08:32:15,2011-06-08 15:11:18
196,"SBI","U",2011-06-08 15:42:36,2011-06-08 15:42:36
196,"SBO","U",2011-06-08 16:02:12,2011-06-09 00:47:04
196,"SBI","U",2011-06-09 00:49:56,2011-06-09 00:49:56
196,"SBO","U",2011-06-09 00:52:30,2011-06-09 01:03:49
196,"SBI","U",2011-06-09 01:06:57,2011-06-09 01:06:57
196,"SBO","U",2011-06-09 01:15:31,2011-06-09 09:36:18
196,"SBI","U",2011-06-09 10:35:13,2011-06-09 11:24:17
196,"SBO","U",2011-06-09 11:24:33,2011-06-09 11:24:33
196,"SBI","U",2011-06-09 11:26:59,2011-06-09 16:17:51
196,"SBO","U",2011-06-10 05:01:34,2011-06-11 11:47:54
196,"SBI","U",2011-06-11 12:30:23,2011-06-11 13:20:03
196,"SBO","U",2011-06-11 14:33:23,2011-06-11 19:57:12
196,"SBI","U",2011-06-11 21:04:03,2011-06-11 21:04:03
196,"SBO","U",2011-06-11 21:05:52,2011-06-11 21:12:26
196,"SBI","U",2011-06-11 21:31:55,2011-06-11 21:35:23
196,"SBO","U",2011-06-11 21:38:29,2011-06-11 21:38:29
196,"SBI","U",2011-06-11 21:42:52,2011-06-11 21:58:17
196,"SBO","U",2011-06-11 22:46:34,2011-06-12 10:03:52
196,"SBI","U",2011-06-12 18:06:53,2011-06-12 21:44:00
196,"SBO","U",2011-06-12 22:55:33,2011-06-22 14:55:15
196,"SBI","U",2011-06-22 14:55:16,2011-06-22 14:55:20
196,"SBO","U",2011-06-22 15:06:15,2011-06-22 15:39:33
196,"SBI","U",2011-06-22 16:59:42,2011-06-22 23:08:01
196,"SBO","U",2011-06-22 23:13:40,2011-06-23 16:00:56
196,"SBI","U",2011-06-23 16:03:06,2011-06-23 16:03:06
196,"SBO","U",2011-06-23 16:03:17,2011-06-24 08:27:05
196,"SBI","U",2011-06-24 09:01:30,2011-06-24 09:12:16
196,"SBO","U",2011-06-24 09:38:25,2011-06-24 09:38:25
196,"SBI","U",2011-06-24 10:03:37,2011-06-24 23:26:13
196,"SBO","U",2011-06-24 23:26:32,2011-06-24 23:26:32
196,"SBI","U",2011-06-24 23:32:34,2011-06-24 23:46:29
196,"SBO","U",2011-06-24 23:51:00,2011-06-24 23:59:07
196,"SBI","U",2011-06-25 00:05:24,2011-06-25 00:22:07
196,"SBO","U",2011-06-25 00:26:32,2011-06-25 16:21:26
196,"SBI","U",2011-06-25 16:48:57,2011-06-25 16:51:02
196,"SBO","U",2011-06-25 16:53:54,2011-06-25 16:53:54
196,"SBI","U",2011-06-26 12:37:52,2011-06-27 09:03:50
198,"TTB","M",2011-05-01 12:11:55,2011-05-01 12:46:25
198,"SGR","M",2011-05-07 05:02:41,2011-05-08 21:28:52
198,"SBI","M",2011-05-12 14:11:08,2011-05-13 00:17:56
198,"WHT","M",2011-08-17 20:31:10,2011-09-07 04:05:00
198,"SBO","M",2011-10-03 14:33:41,2011-10-03 18:09:54
198,"SBI","M",2011-10-04 02:26:19,2011-10-07 00:43:27
198,"SGR","M",2011-10-21 10:31:01,2012-01-15 09:57:56
198,"TTB","M",2012-03-22 20:00:24,2012-03-22 22:16:49
200,"TTB","F",2011-04-09 06:19:03,2011-04-26 10:50:59
200,"SGR","F",2011-05-15 05:20:47,2011-05-15 06:19:44
202,"TTB","M",2011-05-06 19:02:08,2011-05-06 20:00:37
202,"SGR","M",2011-05-07 18:30:20,2011-05-07 21:23:15
202,"SGR","M",2012-02-28 23:38:41,2012-02-29 10:01:23
202,"TTB","M",2012-03-27 01:45:45,2012-03-27 02:42:09
202,"SGR","M",2012-03-27 21:42:33,2012-03-28 04:03:03
204,"TTB","M",2011-04-17 01:14:27,2011-04-17 01:50:30
204,"TTB","M",2012-03-21 06:22:45,2012-03-21 06:40:07
207,"TTB","F",2011-04-08 15:56:48,2011-04-08 16:29:22
207,"SGR","F",2011-04-09 12:49:31,2011-04-10 01:22:55
210,"TTB","M",2011-04-24 14:19:22,2011-04-24 14:41:00
210,"SGR","M",2011-04-25 00:59:17,2011-04-25 01:59:24
210,"SBI","M",2011-05-18 05:54:29,2011-05-18 22:58:23
210,"WHT","M",2011-06-13 05:59:17,2011-06-14 04:32:18
210,"WHT","M",2011-10-08 07:34:56,2011-10-09 08:52:18
210,"SBO","M",2011-11-21 18:26:33,2011-11-22 03:10:52
210,"SBI","M",2011-11-22 16:33:48,2011-11-22 19:47:17
210,"SGR","M",2012-03-01 12:19:14,2012-03-02 03:38:00
212,"TTB","F",2011-04-11 14:39:26,2011-04-11 15:06:27
212,"SGR","F",2011-04-12 06:27:08,2011-04-12 07:55:10
212,"SGR","F",2011-11-18 06:18:08,2011-11-19 02:25:25
212,"TTB","F",2012-03-20 11:16:31,2012-03-20 11:43:52
212,"SGR","F",2012-03-21 02:00:28,2012-03-21 05:53:49
215,"TTB","F",2011-05-01 19:31:51,2011-05-01 20:18:50
215,"SGR","F",2011-05-02 05:51:41,2011-05-02 06:31:14
217,"TTB","M",2011-04-21 06:42:58,2011-04-21 06:55:43
217,"SGR","M",2011-04-23 11:04:45,2011-04-23 11:51:49
217,"SBI","M",2011-05-05 02:06:19,2011-05-05 05:12:22
217,"SBO","M",2011-05-05 12:51:16,2011-05-05 20:48:36
217,"WHT","M",2011-05-12 04:12:56,2011-10-05 04:23:12
217,"SBO","M",2011-10-09 00:30:54,2011-10-09 05:34:46
217,"SBI","M",2011-10-09 07:13:48,2011-10-09 12:27:13
217,"SGR","M",2012-03-07 22:19:21,2012-03-08 15:24:27
217,"TTB","M",2012-04-15 23:13:22,2012-04-16 00:41:53
219,"TTB","M",2011-04-26 06:15:51,2011-04-26 06:51:21
219,"SGR","M",2011-04-28 15:41:26,2011-04-28 16:06:19
219,"SBI","M",2011-05-03 17:13:08,2011-05-04 05:41:55
219,"SBO","M",2011-05-04 14:12:13,2011-05-05 01:38:46
219,"OSC","M",2011-05-06 15:30:59,2011-08-12 07:10:29
219,"STG","M",2011-08-22 10:06:59,2011-08-29 17:48:29
219,"OSC","M",2011-09-01 10:22:16,2011-09-05 00:03:34
219,"STG","M",2011-09-09 16:01:43,2011-09-19 04:02:02
219,"THB","M",2011-09-23 03:16:50,2011-11-13 02:27:36
219,"STG","M",2011-11-19 11:17:30,2011-11-19 19:08:35
219,"OSC","M",2011-11-20 23:29:56,2011-11-21 09:02:20
219,"SBO","M",2011-11-22 00:52:44,2011-11-22 09:04:02
219,"SBI","M",2011-11-23 09:54:23,2011-11-23 21:40:48
219,"SGR","M",2012-03-13 23:48:46,2012-03-14 07:43:49
219,"TTB","M",2012-03-16 10:25:30,2012-04-15 08:34:14
219,"SGR","M",2012-04-16 11:15:22,2012-04-16 14:10:34
219,"SBI","M",2012-04-20 03:09:03,2012-04-21 12:26:54
219,"SBO","M",2012-04-21 21:26:32,2012-04-22 00:35:38
219,"OSC","M",2012-04-25 15:04:13,2012-04-29 02:55:09
221,"TTB","M",2011-04-27 09:00:28,2011-04-27 09:26:21
221,"SGR","M",2011-05-04 05:47:10,2011-05-04 14:46:57
221,"SBI","M",2011-05-11 04:48:54,2011-05-11 06:27:59
221,"SBO","M",2011-05-11 14:44:04,2011-07-08 03:13:02
221,"SBI","M",2011-07-08 14:42:35,2011-07-08 16:56:01
221,"SGR","M",2012-03-09 16:33:05,2012-03-10 00:24:30
221,"TTB","M",2012-04-13 05:37:34,2012-04-13 07:01:57
221,"SGR","M",2012-04-15 05:47:28,2012-04-16 18:46:59
221,"SBO","M",2012-04-22 00:45:52,2012-04-22 01:06:31
223,"TTB","F",2011-04-19 08:27:02,2011-04-19 09:25:55
223,"SGR","F",2011-04-23 20:58:45,2011-04-23 21:49:02
225,"TTB","F",2011-04-11 03:27:13,2011-04-11 04:13:45
225,"SGR","F",2011-04-15 07:22:59,2011-04-15 13:51:48
225,"SBI","F",2011-05-10 20:40:35,2011-05-11 00:41:57
225,"SBO","F",2011-05-11 05:30:25,2011-05-12 02:27:19
225,"OSC","F",2011-05-13 01:37:36,2011-05-13 07:16:50
225,"STG","F",2011-05-14 23:11:16,2011-05-14 23:15:29
225,"THB","F",2011-05-17 00:36:27,2011-10-09 23:05:07
225,"STG","F",2011-10-10 23:19:41,2011-10-11 02:25:37
225,"OSC","F",2011-10-15 02:41:22,2011-10-16 19:28:11
225,"SBO","F",2011-10-19 01:04:28,2011-10-19 12:21:20
225,"SBI","F",2011-10-20 19:22:08,2011-10-20 19:23:29
225,"SGR","F",2012-03-09 20:14:35,2012-03-10 04:01:40
225,"TTB","F",2012-03-20 07:44:06,2012-03-20 08:24:32
225,"SGR","F",2012-03-21 10:50:08,2012-03-21 14:58:24
225,"SBI","F",2012-04-03 06:16:53,2012-04-03 17:15:15
225,"SBO","F",2012-04-03 17:15:19,2012-04-03 17:15:19
225,"SBI","F",2012-04-03 17:21:14,2012-04-03 17:21:14
225,"SBO","F",2012-04-03 17:21:35,2012-04-03 17:21:35
225,"SBI","F",2012-04-03 17:25:33,2012-04-03 17:25:33
225,"SBO","F",2012-04-03 17:51:52,2012-04-03 17:51:56
225,"SBI","F",2012-04-03 17:59:20,2012-04-03 20:56:37
225,"SBO","F",2012-04-03 20:56:49,2012-04-03 20:56:49
225,"SBI","F",2012-04-03 20:58:26,2012-04-03 21:00:39
225,"SBO","F",2012-04-03 21:07:28,2012-04-03 21:07:28
225,"SBI","F",2012-04-03 21:19:02,2012-04-03 22:19:28
225,"SBO","F",2012-04-03 23:03:47,2012-04-03 23:17:37
225,"SBI","F",2012-04-03 23:20:10,2012-04-03 23:20:10
225,"SBO","F",2012-04-03 23:20:23,2012-04-03 23:24:44
225,"SBI","F",2012-04-03 23:29:21,2012-04-03 23:29:21
225,"SBO","F",2012-04-03 23:30:54,2012-04-04 05:29:05
225,"OSC","F",2012-04-05 01:59:37,2012-04-05 02:36:26
225,"STG","F",2012-04-06 03:10:30,2012-04-06 10:13:24
225,"THB","F",2012-04-08 07:44:50,2012-05-04 22:32:12
228,"TTB","F",2011-05-02 16:48:27,2011-05-05 12:54:13
228,"SGR","F",2011-05-06 22:23:08,2011-05-06 23:55:47
228,"SBI","F",2011-05-19 08:10:46,2011-05-19 20:26:25
228,"SBO","F",2011-05-20 04:50:33,2011-05-22 12:31:13
230,"TTB","M",2011-05-07 01:07:33,2011-05-07 03:51:59
230,"SGR","M",2011-05-07 23:25:50,2011-05-08 01:07:27
230,"SGR","M",2011-10-04 18:08:17,2011-10-05 07:50:34
230,"SGR","M",2011-12-08 16:55:20,2011-12-09 10:01:14
232,"TTB","F",2011-04-11 11:21:41,2011-04-11 11:50:58
232,"SGR","F",2011-04-22 19:12:02,2011-04-22 19:49:28
232,"SBI","F",2011-05-19 03:28:38,2011-05-19 06:39:21
232,"SBO","F",2011-05-20 06:29:41,2011-05-20 06:47:39
232,"WHT","F",2011-06-07 01:49:24,2011-10-01 09:55:40
232,"SCL","F",2011-11-23 09:43:16,2011-11-23 12:06:05
232,"BEI","F",2011-11-30 02:37:48,2011-12-04 12:08:33
235,"TTB","F",2011-04-13 10:37:54,2011-04-13 11:22:29
235,"SGR","F",2011-04-21 05:04:00,2011-04-21 08:20:58
235,"SBI","F",2011-05-08 02:26:19,2011-05-08 17:57:06
235,"SBO","F",2011-05-09 10:01:52,2011-05-09 13:12:35
235,"WHT","F",2011-05-14 09:57:41,2011-05-14 10:56:26
235,"BWA","F",2011-07-02 06:12:08,2011-07-11 06:39:32
237,"TTB","F",2011-04-10 18:57:44,2011-04-10 19:38:56
237,"SGR","F",2011-04-12 17:11:20,2011-04-13 05:25:25
237,"SBI","F",2011-04-30 15:12:57,2011-04-30 17:18:49
237,"SBO","F",2011-05-01 04:57:33,2011-05-01 17:10:57
237,"WHT","F",2011-08-19 23:16:33,2011-10-01 12:32:49
237,"SBO","F",2011-10-04 14:59:09,2011-10-05 06:18:48
237,"SBI","F",2011-10-05 06:31:55,2011-10-05 06:34:06
237,"SBO","F",2011-10-05 06:35:07,2011-10-05 06:35:07
237,"SBI","F",2011-10-05 07:00:15,2011-10-05 07:00:15
237,"SBO","F",2011-10-05 07:04:00,2011-10-05 07:04:00
237,"SBI","F",2011-10-05 07:20:08,2011-10-06 14:51:17
237,"SGR","F",2012-03-08 20:08:50,2012-03-09 03:26:21
237,"TTB","F",2012-03-20 08:33:23,2012-03-20 09:10:03
237,"SGR","F",2012-03-20 22:07:34,2012-03-21 02:05:15
237,"SBI","F",2012-04-01 11:47:01,2012-04-01 13:40:48
237,"SBO","F",2012-04-01 17:28:01,2012-04-01 17:30:49
237,"SBI","F",2012-04-01 17:39:49,2012-04-01 17:39:49
237,"SBO","F",2012-04-01 17:40:04,2012-04-01 22:23:41
240,"TTB","F",2011-04-12 09:48:55,2011-04-12 10:12:54
240,"SGR","F",2011-05-07 00:54:48,2011-05-07 06:27:08
240,"SBI","F",2011-06-17 11:46:11,2011-06-17 21:41:48
240,"SBO","F",2011-06-18 00:38:18,2011-06-22 13:45:03
240,"SBI","F",2011-06-22 13:47:08,2011-06-22 13:47:08
240,"SBO","F",2011-06-22 13:47:23,2011-06-22 13:47:23
240,"SBI","F",2011-06-22 13:48:43,2011-06-22 13:48:43
240,"SBO","F",2011-06-22 13:48:58,2011-06-22 13:57:30
240,"SBI","F",2011-06-22 13:59:05,2011-06-22 13:59:05
240,"SBO","F",2011-06-22 13:59:20,2011-06-22 14:12:50
240,"SBI","F",2011-06-22 14:21:04,2011-06-22 14:21:04
240,"SBO","F",2011-06-22 14:21:20,2011-06-22 14:56:03
240,"SBI","F",2011-06-22 15:05:18,2011-06-22 15:37:27
240,"SBO","F",2011-06-22 15:38:48,2011-06-22 15:38:58
240,"SBI","F",2011-06-22 15:40:49,2011-06-22 15:40:49
240,"SBO","F",2011-06-22 15:45:42,2011-06-22 16:09:34
240,"SBI","F",2011-06-22 16:11:13,2011-06-22 16:11:13
240,"SBO","F",2011-06-22 16:18:22,2011-06-22 16:18:22
240,"SBI","F",2011-06-22 16:18:31,2011-06-22 16:18:31
240,"SBO","F",2011-06-22 16:20:22,2011-06-22 16:20:22
240,"SBI","F",2011-06-22 16:23:24,2011-06-22 16:23:24
240,"SBO","F",2011-06-22 16:28:22,2011-06-22 16:49:45
240,"SBI","F",2011-06-22 16:54:40,2011-06-22 16:54:40
240,"SBO","F",2011-06-22 16:58:06,2011-06-22 17:03:58
240,"SBI","F",2011-06-22 17:06:37,2011-06-22 17:06:37
240,"SBO","F",2011-06-22 17:06:51,2011-06-22 17:21:19
240,"SBI","F",2011-06-22 17:26:00,2011-06-22 17:26:00
240,"SBO","F",2011-06-22 17:26:14,2011-06-22 17:27:46
240,"SBI","F",2011-06-22 17:29:13,2011-06-22 17:29:13
240,"SBO","F",2011-06-22 17:31:56,2011-06-23 12:38:27
240,"SBI","F",2011-06-23 12:38:34,2011-06-23 12:38:34
240,"SBO","F",2011-06-23 12:40:37,2011-07-24 00:27:00
240,"SBI","F",2011-07-24 00:27:57,2011-07-24 00:27:57
240,"SBO","F",2011-07-24 00:28:22,2011-07-24 00:40:39
240,"SBI","F",2011-07-24 00:42:37,2011-07-24 00:42:37
240,"SBO","F",2011-07-24 00:43:01,2011-07-29 11:02:30
240,"SBI","F",2011-07-29 23:00:49,2011-08-03 16:50:49
240,"SBO","F",2011-08-05 21:00:41,2011-08-07 06:28:06
240,"SBI","F",2011-08-09 01:31:08,2011-08-11 20:14:57
240,"SBO","F",2011-08-12 06:04:00,2011-08-12 06:52:27
240,"SBI","F",2011-08-13 07:16:53,2011-08-13 08:11:20
240,"SBO","F",2011-08-14 22:02:29,2011-10-26 22:58:53
240,"SBI","F",2011-10-27 18:36:46,2011-10-28 04:37:29
240,"SBI","F",2012-04-07 04:17:21,2012-04-08 01:33:12
240,"SBO","F",2012-04-08 04:13:08,2012-04-08 04:44:36
240,"SBI","F",2012-04-08 04:46:51,2012-04-08 04:46:51
240,"SBO","F",2012-04-08 04:47:00,2012-05-16 23:43:28
242,"TTB","F",2011-04-26 09:39:11,2011-04-26 10:15:00
242,"SGR","F",2011-05-09 00:20:39,2011-05-09 01:16:38
242,"SGR","F",2011-10-21 00:55:20,2011-11-29 09:00:32
242,"TTB","F",2012-04-04 08:03:48,2012-04-04 09:08:55
242,"SGR","F",2012-04-16 22:09:39,2012-04-17 23:54:05
246,"TTB","F",2011-04-10 12:23:33,2011-04-10 12:44:11
246,"SGR","F",2011-04-11 03:01:05,2011-04-11 03:42:42
246,"SBI","F",2011-05-09 04:54:26,2011-05-10 05:49:57
246,"SBO","F",2011-05-10 06:06:21,2011-05-14 05:01:47
246,"SBI","F",2011-05-14 08:43:32,2011-05-17 13:21:09
249,"TTB","M",2011-04-27 15:25:54,2011-04-27 15:45:24
249,"SGR","M",2011-04-29 20:38:42,2011-04-29 23:32:17
251,"TTB","M",2011-04-20 12:52:42,2011-04-20 13:38:02
251,"SGR","M",2011-04-30 18:47:45,2011-05-01 03:23:53
251,"SBI","M",2011-05-22 09:31:23,2011-05-25 18:22:17
251,"SBO","M",2011-05-26 03:55:54,2011-06-20 04:51:04
251,"SBI","M",2011-06-20 04:52:58,2011-06-20 06:35:28
251,"SBO","M",2011-06-20 06:36:57,2011-06-20 06:36:57
251,"SBI","M",2011-06-20 06:41:54,2011-06-20 07:23:47
251,"SBO","M",2011-06-20 07:24:03,2011-06-20 07:24:03
251,"SBI","M",2011-06-20 07:26:39,2011-06-20 07:40:14
251,"SBO","M",2011-06-20 07:40:31,2011-06-20 07:40:31
251,"SBI","M",2011-06-20 07:42:33,2011-06-20 07:44:16
251,"SBO","M",2011-06-20 07:44:32,2011-06-20 07:44:32
251,"SBI","M",2011-06-20 07:46:24,2011-06-20 09:03:43
251,"SBO","M",2011-06-20 09:03:44,2011-06-20 09:03:44
251,"SBI","M",2011-06-20 09:05:08,2011-06-20 12:36:50
251,"SBO","M",2011-06-20 12:37:09,2011-06-20 12:37:09
251,"SBI","M",2011-06-20 12:37:09,2011-06-20 13:00:59
251,"SBO","M",2011-06-20 13:03:59,2011-06-20 13:03:59
251,"SBI","M",2011-06-20 13:06:29,2011-06-20 14:27:08
251,"SBO","M",2011-06-20 14:27:10,2011-06-20 14:27:10
251,"SBI","M",2011-06-20 14:29:22,2011-06-20 15:24:51
251,"SBO","M",2011-06-20 15:24:52,2011-06-20 15:24:52
251,"SBI","M",2011-06-20 15:25:56,2011-07-03 10:07:24
251,"SBO","M",2011-07-05 04:13:07,2011-07-07 21:24:48
251,"WHT","M",2011-07-20 05:51:14,2011-07-20 10:28:53
251,"WHT","M",2011-10-30 17:24:59,2011-10-31 06:12:56
251,"SBO","M",2011-11-03 15:46:29,2011-11-03 16:46:02
251,"SBI","M",2011-11-03 23:31:00,2011-11-05 18:31:23
251,"SGR","M",2012-03-08 17:45:13,2012-03-08 22:11:51
251,"TTB","M",2012-04-08 09:22:27,2012-04-08 10:07:31
251,"SGR","M",2012-04-10 14:17:53,2012-04-10 18:43:14
251,"SBI","M",2012-04-17 01:54:40,2012-04-19 00:46:40
251,"SBO","M",2012-04-19 04:43:34,2012-05-12 05:29:26
254,"TTB","M",2011-05-02 13:24:31,2011-05-03 16:41:57
254,"SGR","M",2011-05-06 08:20:44,2011-05-06 18:21:51
256,"TTB","M",2011-04-26 10:59:46,2011-05-03 03:13:31
256,"SGR","M",2011-05-03 13:24:37,2011-05-03 13:49:26
256,"SBI","M",2011-05-11 06:55:22,2011-05-11 13:55:47
256,"SBO","M",2011-05-11 18:01:38,2011-05-11 18:56:54
256,"SBI","M",2011-05-11 19:58:26,2011-05-11 19:58:26
256,"SBO","M",2011-05-11 21:43:48,2011-05-12 20:05:59
256,"OSC","M",2011-05-15 11:03:44,2011-05-15 12:33:57
256,"STG","M",2011-05-25 00:37:22,2011-05-26 22:53:17
256,"THB","M",2011-05-29 11:09:09,2011-05-31 22:31:28
256,"THB","M",2011-09-08 01:15:45,2011-11-16 13:19:06
256,"STG","M",2011-11-21 07:46:09,2011-11-29 05:30:21
256,"OSC","M",2011-11-30 17:26:34,2011-11-30 21:45:25
256,"SBO","M",2011-12-02 18:40:06,2011-12-03 19:49:41
256,"SBI","M",2011-12-04 10:57:35,2011-12-05 18:18:45
256,"SBO","M",2011-12-06 20:33:44,2011-12-22 00:55:17
256,"SBI","M",2011-12-22 15:19:35,2011-12-22 22:58:46
256,"SGR","M",2012-01-12 17:22:12,2012-01-13 11:56:45
256,"TTB","M",2012-03-15 06:27:39,2012-04-14 02:19:21
256,"SGR","M",2012-04-16 14:03:26,2012-04-16 16:26:30
256,"SBI","M",2012-04-21 16:56:07,2012-04-22 18:13:00
256,"SBO","M",2012-04-23 04:48:43,2012-04-23 08:26:54
256,"OSC","M",2012-04-24 11:20:56,2012-04-24 11:38:19
256,"STG","M",2012-04-27 00:13:46,2012-04-27 00:54:56
256,"THB","M",2012-04-28 04:53:50,2012-04-29 00:08:38
259,"TTB","M",2011-04-19 05:47:00,2011-04-19 06:42:37
259,"SGR","M",2011-04-26 14:16:02,2011-04-26 15:25:59
259,"SBI","M",2011-05-18 18:48:03,2011-05-19 18:24:35
261,"TTB","M",2011-04-17 17:16:45,2011-04-17 17:36:44
261,"SGR","M",2011-05-08 23:37:16,2011-07-04 16:21:31
266,"TTB","M",2011-05-05 11:33:24,2011-05-05 12:35:33
266,"SGR","M",2011-05-06 00:25:32,2011-05-06 01:58:07
266,"SBI","M",2011-05-18 07:29:58,2011-05-18 07:46:14
266,"SBO","M",2011-05-19 05:16:40,2011-07-19 03:25:47
266,"SBI","M",2011-07-19 08:31:12,2011-07-27 09:49:11
266,"SBO","M",2011-07-27 19:18:15,2011-08-10 00:24:51
266,"SBI","M",2011-08-12 07:41:25,2011-08-14 12:14:40
266,"SBO","M",2011-08-15 15:42:33,2011-08-30 17:18:03
266,"SBI","M",2011-08-31 01:44:02,2011-08-31 08:37:14
266,"SBO","M",2011-09-01 12:45:14,2011-09-20 14:29:38
266,"SBI","M",2011-09-20 14:38:39,2011-09-20 14:40:40
266,"SBO","M",2011-09-20 14:41:01,2011-09-20 14:41:01
266,"SBI","M",2011-09-20 14:43:34,2011-09-20 14:43:35
266,"SBO","M",2011-09-20 14:43:56,2011-09-20 14:43:56
266,"SBI","M",2011-09-20 14:43:58,2011-09-20 14:43:58
266,"SBO","M",2011-09-20 14:49:07,2011-09-20 14:55:03
266,"SBI","M",2011-09-20 14:59:16,2011-09-20 15:01:37
266,"SBO","M",2011-09-20 15:06:15,2011-09-20 15:13:26
266,"SBI","M",2011-09-20 15:13:32,2011-09-20 15:13:32
266,"SBO","M",2011-09-20 15:18:41,2011-09-20 15:23:00
266,"SBI","M",2011-09-20 15:27:40,2011-09-20 15:29:01
266,"SBO","M",2011-09-20 15:30:36,2011-09-20 15:47:58
266,"SBI","M",2011-09-20 15:53:15,2011-09-20 15:53:15
266,"SBO","M",2011-09-20 15:53:32,2011-09-20 15:53:36
266,"SBI","M",2011-09-20 15:58:21,2011-09-20 15:58:21
266,"SBO","M",2011-09-20 15:58:42,2011-09-20 16:01:41
266,"SBI","M",2011-09-20 16:04:14,2011-09-20 16:04:14
266,"SBO","M",2011-09-20 16:04:35,2011-09-20 16:04:35
266,"SBI","M",2011-09-20 16:06:55,2011-09-20 16:06:55
266,"SBO","M",2011-09-20 16:07:16,2011-10-06 11:39:34
266,"SBI","M",2011-10-06 15:03:28,2011-10-07 23:16:17
266,"SGR","M",2011-12-20 08:57:41,2011-12-21 09:52:49
266,"TTB","M",2012-04-17 02:09:29,2012-04-17 02:17:35
269,"TTB","M",2011-04-26 11:13:07,2011-04-26 11:35:56
269,"SGR","M",2011-05-03 00:13:57,2011-05-03 01:10:07
269,"SBI","M",2011-05-16 14:32:21,2011-05-16 16:02:13
269,"SBO","M",2011-05-17 01:27:36,2011-05-17 04:35:58
269,"OSC","M",2011-05-18 02:54:12,2011-05-18 03:09:31
269,"STG","M",2011-08-07 06:30:59,2011-08-13 01:50:50
269,"THB","M",2011-08-14 08:03:10,2011-10-13 02:40:45
269,"STG","M",2011-10-14 19:59:54,2011-10-14 20:58:45
269,"OSC","M",2011-10-16 04:56:21,2011-10-16 19:05:22
269,"SBO","M",2011-10-17 20:21:05,2011-10-18 02:05:35
269,"SBI","M",2011-10-18 10:27:15,2011-10-18 18:03:50
269,"SBO","M",2011-10-18 18:03:58,2011-10-18 18:03:58
269,"SBI","M",2011-10-18 18:06:05,2011-10-19 02:49:15
269,"SGR","M",2012-03-09 09:18:47,2012-03-09 13:15:58
269,"TTB","M",2012-04-20 05:40:18,2012-04-20 06:05:31
269,"SGR","M",2012-04-21 01:20:20,2012-04-21 04:08:48
271,"TTB","M",2011-04-23 16:14:44,2011-04-23 16:47:00
271,"SGR","M",2011-04-24 07:30:53,2011-04-24 09:03:24
273,"TTB","M",2011-04-15 09:09:24,2011-04-15 09:55:18
273,"SGR","M",2011-04-16 06:06:09,2011-04-16 07:27:33
275,"TTB","M",2011-05-03 13:49:33,2011-05-03 14:35:08
275,"SGR","M",2011-05-03 23:03:21,2011-05-03 23:54:27
275,"SGR","M",2012-03-01 06:29:10,2012-03-03 03:26:49
275,"TTB","M",2012-04-19 04:50:00,2012-04-19 05:08:14
275,"SGR","M",2012-04-21 15:56:02,2012-04-21 18:59:01
278,"TTB","M",2011-05-02 09:08:01,2011-05-02 12:53:43
278,"SGR","M",2011-05-03 09:37:24,2011-05-03 10:48:31
281,"TTB","M",2011-04-16 10:13:08,2011-04-16 10:51:04
281,"SGR","M",2011-04-18 11:28:33,2011-05-06 10:10:19
283,"TTB","M",2011-04-26 10:39:54,2011-04-26 11:27:24
283,"SGR","M",2011-04-27 07:39:30,2011-04-27 11:25:53
283,"SBI","M",2011-06-19 01:09:35,2011-06-19 01:52:21
283,"SBO","M",2011-06-19 09:51:40,2011-06-19 09:51:40
283,"WHT","M",2011-06-28 02:56:43,2011-08-26 08:56:25
283,"SBO","M",2011-08-29 23:57:36,2011-08-30 03:45:02
283,"SBI","M",2011-08-30 14:01:44,2011-08-30 17:33:50
283,"SGR","M",2012-02-17 14:48:08,2012-02-18 07:57:00
283,"TTB","M",2012-04-08 03:06:50,2012-04-08 04:20:30
283,"SGR","M",2012-04-09 13:57:22,2012-04-10 05:11:49
283,"SBI","M",2012-05-04 22:16:34,2012-05-04 22:49:28
